round,train_loss,train_acc,val_acc,test_acc,test_loss,test_ece
1,1.437849919891051,0.5869236583522298,0.8018017947673798,0.7973684251308442,0.6851600262156704,0.2132380801141541
2,0.6043866878419055,0.8089569160997733,0.8765765766302744,0.8815789500872294,0.3317384349672418,0.08038759642947163
